Time [s],crank,cam,Channel 2
0.000000000,0,1,0
0.001447500,0,0,0
0.007682500,1,0,0
0.013682500,1,0,1
0.034895500,0,0,1
0.041490500,0,1,1
0.046893500,1,1,1
0.070022500,0,1,1
0.078589000,1,1,1
0.090829500,0,1,1
0.098066500,1,1,1
0.109460000,0,1,1
0.116792500,1,1,1
0.130374000,0,1,1
0.138937500,1,1,1
0.155956500,1,1,0
0.163149500,0,1,0
0.169658000,0,0,0
0.174187000,1,0,0
0.182044000,1,0,1
0.202883000,0,0,1
0.209767500,0,1,1
0.214846000,1,1,1
0.237290500,1,0,1
0.238215000,0,0,1
0.242512000,1,0,1
0.245649500,0,0,1
0.247897000,0,1,1
0.251815500,1,1,1
0.258343500,0,1,1
0.264829500,1,1,1
0.276048000,0,1,1
0.283107500,1,1,1
0.295523000,0,1,1
0.303668500,1,1,1
0.317232500,1,1,0
0.326205000,0,1,0
0.332121500,0,0,0
0.337953000,1,0,0
0.344446000,1,0,1
0.365897500,0,0,1
0.372870000,0,1,1
0.378175500,1,1,1
0.401613500,0,1,1
0.410022000,1,1,1
0.421314000,0,1,1
0.428300000,1,1,1
0.438482000,0,1,1
0.445423500,1,1,1
0.456940500,0,1,1
0.464613000,1,1,1
0.475263500,1,1,0
0.483114500,0,1,0
0.490683000,0,0,0
0.494610000,1,0,0
0.502094500,1,0,1
0.522835500,0,0,1
0.529741500,0,1,1
0.534505500,1,1,1
0.558069500,0,1,1
0.562505000,1,1,1
0.565751500,0,1,1
0.572067000,1,1,1
0.578881500,0,1,1
0.585497000,1,1,1
0.597306500,0,1,1
0.604519000,1,1,1
0.617711500,0,1,1
0.626110000,1,1,1
0.640167000,1,1,0
0.649259500,0,1,0
0.654411500,0,0,0
0.660809000,1,0,0
0.666835500,1,0,1
0.688214500,0,0,1
0.694958000,0,1,1
0.700227500,1,1,1
0.723447000,0,1,1
0.732031000,1,1,1
0.744226000,0,1,1
0.751468500,1,1,1
0.762867500,0,1,1
0.770220500,1,1,1
0.783867500,0,1,1
0.792458500,1,1,1
0.809848000,1,1,0
0.816804000,0,1,0
0.823429000,0,0,0
0.827819000,1,0,0
0.836056500,1,0,1
0.856850500,0,0,1
0.863913500,0,1,1
0.868879000,1,1,1
0.891461000,1,0,1
0.892351500,0,0,1
0.896637500,1,0,1
0.899780000,0,0,1
0.902047000,0,1,1
0.905939500,1,1,1
0.912471000,0,1,1
0.918950500,1,1,1
0.930173500,0,1,1
0.937235500,1,1,1
0.949645500,0,1,1
0.957789500,1,1,1
0.971383000,1,1,0
0.980493500,0,1,0
0.986084000,0,0,0
0.992606500,1,0,0
0.998761500,1,0,1
1.020344000,0,0,1
1.027243500,0,1,1
1.032695500,1,1,1
1.056206000,0,1,1
1.064632500,1,1,1
1.075958500,0,1,1
1.082969500,1,1,1
1.093173000,0,1,1
1.100129000,1,1,1
1.111678000,0,1,1
1.119341500,1,1,1
1.130038000,1,1,0
1.137970500,0,1,0
1.145548000,0,0,0
1.149516000,1,0,0
1.157008500,1,0,1
1.177820500,0,0,1
1.184848500,0,1,1
1.189526000,1,1,1
1.213101000,0,1,1
1.217524000,1,1,1
1.220762500,0,1,1
1.227072000,1,1,1
1.233852500,0,1,1
1.240462500,1,1,1
1.252241500,0,1,1
1.259460500,1,1,1
1.272629000,0,1,1
1.281038500,1,1,1
1.295256500,1,1,0
1.304347500,0,1,0
1.309464000,0,0,0
1.315923000,1,0,0
1.321958000,1,0,1
1.343597000,0,0,1
1.350287000,0,1,1
1.355761000,1,1,1
1.379133500,0,1,1
1.387713000,1,1,1
1.399966500,0,1,1
1.407226000,1,1,1
1.418571500,0,1,1
1.425871500,1,1,1
1.439415500,0,1,1
1.447956000,1,1,1
1.464985000,1,1,0
1.472168500,0,1,0
1.478691500,0,0,0
1.483185000,1,0,0
1.491242000,1,0,1
1.512221000,0,0,1
1.519205000,0,1,1
1.524248500,1,1,1
1.546969000,1,0,1
1.547909500,0,0,1
1.552211000,1,0,1
1.555356500,0,0,1
1.557601500,0,1,1
1.561530000,1,1,1
1.568063500,0,1,1
1.574556000,1,1,1
1.585806500,0,1,1
1.592855500,1,1,1
1.605333000,0,1,1
1.613479500,1,1,1
1.627210000,1,1,0
1.636346000,0,1,0
1.641727000,0,0,0
1.648587000,1,0,0
1.654526500,1,0,1
1.676474000,0,0,1
1.683298500,0,1,1
1.688927500,1,1,1
1.712416500,0,1,1
1.720883500,1,1,1
1.732232500,0,1,1
1.739256000,1,1,1
1.749531500,0,1,1
1.756509000,1,1,1
1.768197000,0,1,1
1.775907000,1,1,1
1.786859500,1,1,0
1.795032000,0,1,0
1.802147500,0,0,0
1.806233500,1,0,0
1.813603000,1,0,1
1.834321500,0,0,1
1.841421000,0,1,1
1.846047500,1,1,1
1.869541500,0,1,1
1.873912000,1,1,1
1.877128000,0,1,1
1.883407000,1,1,1
1.890163000,0,1,1
1.896749000,1,1,1
1.908471000,0,1,1
1.915677500,1,1,1
1.928732500,0,1,1
1.937107500,1,1,1
1.951239500,1,1,0
1.960335500,0,1,0
1.965624500,0,0,0
1.971777500,1,0,0
1.977924500,1,0,1
1.999564500,0,0,1
2.006282000,0,1,1
2.011650000,1,1,1
2.035036500,0,1,1
2.043611500,1,1,1
2.055923000,0,1,1
2.063172500,1,1,1
2.074586000,0,1,1
2.081903500,1,1,1
2.095487500,0,1,1
2.104035000,1,1,1
2.121068000,1,1,0
2.128107500,0,1,0
2.134609500,0,0,0
2.139126500,1,0,0
2.146947000,1,0,1
2.168124000,0,0,1
2.174970500,0,1,1
2.180209500,1,1,1
2.202786500,1,0,1
2.203725000,0,0,1
2.208002500,1,0,1
2.211141500,0,0,1
2.213374000,0,1,1
2.217307000,1,1,1
2.223830000,0,1,1
2.230322500,1,1,1
2.241569000,0,1,1
2.248641000,1,1,1
2.261165000,0,1,1
2.269360000,1,1,1
2.283385000,1,1,0
2.292131000,0,1,0
2.297598500,0,0,0
2.303959500,1,0,0
2.310151000,1,0,1
2.332051000,0,0,1
2.338777500,0,1,1
2.344493000,1,1,1
2.367810500,0,1,1
2.376222500,1,1,1
2.387465500,0,1,1
2.394452000,1,1,1
2.404605000,0,1,1
2.411559000,1,1,1
2.423037500,0,1,1
2.430681000,1,1,1
2.441320500,1,1,0
2.449176000,0,1,0
2.456725500,0,0,0
2.460336000,1,0,0
2.467561500,1,0,1
2.488617000,0,0,1
2.495389500,0,1,1
2.500408500,1,1,1
2.523567000,0,1,1
2.527915500,1,1,1
2.531126000,0,1,1
2.537417000,1,1,1
2.544181500,0,1,1
2.550760500,1,1,1
2.562517500,0,1,1
2.569707500,1,1,1
2.582900000,0,1,1
2.591332500,1,1,1
2.605632500,1,1,0
2.614566500,0,1,0
2.619774500,0,0,0
2.625977500,1,0,0
2.632050000,1,0,1
2.653610500,0,0,1
2.660279500,0,1,1
2.665759500,1,1,1
2.689022500,0,1,1
2.697570500,1,1,1
2.709785500,0,1,1
2.717036000,1,1,1
2.728330000,0,1,1
2.735602000,1,1,1
2.749061000,0,1,1
2.757535500,1,1,1
2.774292000,1,1,0
2.781354000,0,1,0
2.787884500,0,0,0
2.792307500,1,0,0
2.800077000,1,0,1
2.821034500,0,0,1
2.827936500,0,1,1
2.833002000,1,1,1
2.855389500,1,0,1
2.856272000,0,0,1
2.860528000,1,0,1
2.863663500,0,0,1
2.865934500,0,1,1
2.869813500,1,1,1
2.876343500,0,1,1
2.882826500,1,1,1
2.894081500,0,1,1
2.901142500,1,1,1
2.913690500,0,1,1
2.921890000,1,1,1
2.936098000,1,1,0
2.944629500,0,1,0
2.950064000,0,0,0
2.956477500,1,0,0
2.962713500,1,0,1
2.984474000,0,0,1
2.991295000,0,1,1
2.996972000,1,1,1
3.020506500,0,1,1
3.028952500,1,1,1
3.040237500,0,1,1
3.047265000,1,1,1
3.057413500,0,1,1
3.064321000,1,1,1
3.075866500,0,1,1
3.083512500,1,1,1
3.094201000,1,1,0
3.101978000,0,1,0
3.109608000,0,0,0
3.113175000,1,0,0
3.120522500,1,0,1
3.141512500,0,0,1
3.148290000,0,1,1
3.153276500,1,1,1
3.176525000,0,1,1
3.180897000,1,1,1
3.184121000,0,1,1
3.190430500,1,1,1
3.197213500,0,1,1
3.203825000,1,1,1
3.215631500,0,1,1
3.222890500,1,1,1
3.236196500,0,1,1
3.244697000,1,1,1
3.259594500,1,1,0
3.268188000,0,1,0
3.273772500,0,0,0
3.279417000,1,0,0
3.285967500,1,0,1
3.307418000,0,0,1
3.314267500,0,1,1
3.319534500,1,1,1
3.342694000,0,1,1
3.351232000,1,1,1
3.363363500,0,1,1
3.370588000,1,1,1
3.381833000,0,1,1
3.389104000,1,1,1
3.402440000,0,1,1
3.410874500,1,1,1
3.427459000,1,1,0
3.434556500,0,1,0
3.440945500,0,0,0
3.445651500,1,0,0
3.453181500,1,0,1
3.474428500,0,0,1
3.481079000,0,1,1
3.486586000,1,1,1
3.509113000,1,0,1
3.509975500,0,0,1
3.514264000,1,0,1
3.517401500,0,0,1
3.519700000,0,1,1
3.523575000,1,1,1
3.530121000,0,1,1
3.536616000,1,1,1
3.547887000,0,1,1
3.554950500,1,1,1
3.567498500,0,1,1
3.575695000,1,1,1
3.589830500,1,1,0
3.598561500,0,1,0
3.603913500,0,0,0
3.610604500,1,0,0
3.616544000,1,0,1
3.638212500,0,0,1
3.644937500,0,1,1
3.650656000,1,1,1
3.674209500,0,1,1
3.682660500,1,1,1
3.693999000,0,1,1
3.701011000,1,1,1
3.711246500,0,1,1
3.718189000,1,1,1
3.729837500,0,1,1
3.737528500,1,1,1
3.748465000,1,1,0
3.756506000,0,1,0
3.763905000,0,0,0
3.767705000,1,0,0
3.775134000,1,0,1
3.795700000,0,0,1
3.802709500,0,1,1
3.807368500,1,1,1
3.830430500,0,1,1
3.834751500,1,1,1
3.837950000,0,1,1
3.844201500,1,1,1
3.850905000,0,1,1
3.857469500,1,1,1
3.869123000,0,1,1
3.876321000,1,1,1
3.889358500,0,1,1
3.897725000,1,1,1
3.911905000,1,1,0
3.920808500,0,1,0
3.925977000,0,0,0
3.932391000,1,0,0
3.938407500,1,0,1
3.959737500,0,0,1
3.966333000,0,1,1
3.971856500,1,1,1
3.995327000,0,1,1
4.003948000,1,1,1
4.016232000,0,1,1
4.023473500,1,1,1
4.034899500,0,1,1
4.042218500,1,1,1
4.055888500,0,1,1
4.064478500,1,1,1
4.081873500,1,1,0
4.088442000,0,1,0
4.095242000,0,0,0
4.099395500,1,0,0
4.107448000,1,0,1
4.128361500,0,0,1
4.135215000,0,1,1
4.140422000,1,1,1
4.162842000,1,0,1
4.163761500,0,0,1
4.168033000,1,0,1
4.171175500,0,0,1
4.173423500,0,1,1
4.177336000,1,1,1
4.183888000,0,1,1
4.190376000,1,1,1
4.201663500,0,1,1
4.208708500,1,1,1
4.221275000,0,1,1
4.229470500,1,1,1
4.243468500,1,1,0
4.252306500,0,1,0
4.257570000,0,0,0
4.264416000,1,0,0
4.270316000,1,0,1
4.291995000,0,0,1
4.298624500,0,1,1
4.304406000,1,1,1
4.328136500,0,1,1
4.336646000,1,1,1
4.347981000,0,1,1
4.355021500,1,1,1
4.365301000,0,1,1
4.372323000,1,1,1
4.384063000,0,1,1
4.391804000,1,1,1
4.403075500,1,1,0
4.411581500,0,1,0
4.418665000,0,0,0
4.422937500,1,0,0
4.430115500,1,0,1
4.450646500,0,0,1
4.457832500,0,1,1
4.462279500,1,1,1
4.485404000,0,1,1
4.489727000,1,1,1
4.492923000,0,1,1
4.499159500,1,1,1
4.505870500,0,1,1
4.512433500,1,1,1
4.524061500,0,1,1
4.531229500,1,1,1
4.544251500,0,1,1
4.552601500,1,1,1
4.566682000,1,1,0
4.575625000,0,1,0
4.580734000,0,0,0
4.587199500,1,0,0
4.593122000,1,0,1
4.614470000,0,0,1
4.621121000,0,1,1
4.626597000,1,1,1
4.649982000,0,1,1
4.658562000,1,1,1
4.670797000,0,1,1
4.678019500,1,1,1
4.689384000,0,1,1
4.696705500,1,1,1
4.710231500,0,1,1
4.718773500,1,1,1
4.735951500,1,1,0
4.742709000,0,1,0
4.749275500,0,0,0
4.753698500,1,0,0
4.761446000,1,0,1
4.782611500,0,0,1
4.789308500,0,1,1
4.794714000,1,1,1
4.817132000,1,0,1
4.818059000,0,0,1
4.822333500,1,0,1
4.825473500,0,0,1
4.827713000,0,1,1
4.831635000,1,1,1
4.838175500,0,1,1
4.844663000,1,1,1
4.855928000,0,1,1
4.862973000,1,1,1
4.875523000,0,1,1
4.883698000,1,1,1
4.897818000,1,1,0
4.906727500,0,1,0
4.912005000,0,0,0
4.918795500,1,0,0
4.924755500,1,0,1
4.946470500,0,0,1
4.953113500,0,1,1
4.958845500,1,1,1
4.982719500,0,1,1
4.991213500,1,1,1
5.002637000,0,1,1
5.009661500,1,1,1
5.019982500,0,1,1
5.026954500,1,1,1
5.038701000,0,1,1
5.046444000,1,1,1
5.057545500,1,1,0
5.065866500,0,1,0
5.073061000,0,0,0
5.077136000,1,0,0
5.084438000,1,0,1
5.104996000,0,0,1
5.112061500,0,1,1
5.116679500,1,1,1
5.139858500,0,1,1
5.144195000,1,1,1
5.147398500,0,1,1
5.153642000,1,1,1
5.160382500,0,1,1
5.166979000,1,1,1
5.178672000,0,1,1
5.185890500,1,1,1
5.199029500,0,1,1
5.207428000,1,1,1
5.221925500,1,1,0
5.230604500,0,1,0
5.235819000,0,0,0
5.242099500,1,0,0
5.248201500,1,0,1
5.269556000,0,0,1
5.276332500,0,1,1
5.281680500,1,1,1
5.305624500,0,1,1
5.314321000,1,1,1
5.326763500,0,1,1
5.334066500,1,1,1
5.345645500,0,1,1
5.353028500,1,1,1
5.366989500,0,1,1
5.375708500,1,1,1
5.393535000,1,1,0
5.400025500,0,1,0
5.407046500,0,0,0
5.410939000,1,0,0
5.419381500,1,0,1
5.440032500,0,0,1
5.447128500,0,1,1
5.452040000,1,1,1
5.474616000,1,0,1
5.475487500,0,0,1
5.479748000,1,0,1
5.482884500,0,0,1
5.485162500,0,1,1
5.489043000,1,1,1
5.495576500,0,1,1
5.502047000,1,1,1
5.513310500,0,1,1
5.520361000,1,1,1
5.532844500,0,1,1
5.540995500,1,1,1
5.555225000,1,1,0
5.563973000,0,1,0
5.569370000,0,0,0
5.576047000,1,0,0
5.582157500,1,0,1
5.603861500,0,0,1
5.610543500,0,1,1
5.616341000,1,1,1
5.640080500,0,1,1
5.648592500,1,1,1
5.659987000,0,1,1
5.667017000,1,1,1
5.677335500,0,1,1
5.684296000,1,1,1
5.696052500,0,1,1
5.703771500,1,1,1
5.714991000,1,1,0
5.723135000,0,1,0
5.730540500,0,0,0
5.734419500,1,0,0
5.741896500,1,0,1
5.762370500,0,0,1
5.769501500,0,1,1
5.774073500,1,1,1
5.797284500,0,1,1
5.801628500,1,1,1
5.804832500,0,1,1
5.811087500,1,1,1
5.817825000,0,1,1
5.824394500,1,1,1
5.836131000,0,1,1
5.843331500,1,1,1
5.856553000,0,1,1
5.864984500,1,1,1
5.879909000,1,1,0
5.888132000,0,1,0
5.893656500,0,0,0
5.899412000,1,0,0
5.905925500,1,0,1
5.927202000,0,0,1
5.934030500,0,1,1
5.939377000,1,1,1
5.962687000,0,1,1
5.971251000,1,1,1
5.983457000,0,1,1
5.990693000,1,1,1
6.002018000,0,1,1
6.009315000,1,1,1
6.022847500,0,1,1
6.031372500,1,1,1
6.048658500,1,1,0
6.055248000,0,1,0
6.062087000,0,0,0
6.066182500,1,0,0
6.074196000,1,0,1
6.094948000,0,0,1
6.101897000,0,1,1
6.106966000,1,1,1
6.129463000,1,0,1
6.130291000,0,0,1
6.134563000,1,0,1
6.137707500,0,0,1
6.140025000,0,1,1
6.143872500,1,1,1
6.150415000,0,1,1
6.156910500,1,1,1
6.168210000,0,1,1
6.175265000,1,1,1
6.187911500,0,1,1
6.196149500,1,1,1
6.210761500,1,1,0
6.219097500,0,1,0
6.224621500,0,0,0
6.230842000,1,0,0
6.237285000,1,0,1
6.258864000,0,0,1
6.265501500,0,1,1
6.271310500,1,1,1
6.294689500,0,1,1
6.303140500,1,1,1
6.314490000,0,1,1
6.321521000,1,1,1
6.331774000,0,1,1
6.338717000,1,1,1
6.350409000,0,1,1
6.358109500,1,1,1
6.369274000,1,1,0
6.377302500,0,1,0
6.384481000,0,0,0
6.388465000,1,0,0
6.396007000,1,0,1
6.416259000,0,0,1
6.423330500,0,1,1
6.427947000,1,1,1
6.451049500,0,1,1
6.455378500,1,1,1
6.458579000,0,1,1
6.464830500,1,1,1
6.471570500,0,1,1
6.478144500,1,1,1
6.489883500,0,1,1
6.497071000,1,1,1
6.510339000,0,1,1
6.518797000,1,1,1
6.533966500,1,1,0
6.542048000,0,1,0
6.547623500,0,0,0
6.553236000,1,0,0
6.559927000,1,0,1
6.581200000,0,0,1
6.587903000,0,1,1
6.593372500,1,1,1
6.616620000,0,1,1
6.625193000,1,1,1
6.637442000,0,1,1
6.644692000,1,1,1
6.656054000,0,1,1
6.663342000,1,1,1
6.676921500,0,1,1
6.685454000,1,1,1
6.702742000,1,1,0
6.709333000,0,1,0
6.716029500,0,0,0
6.720291000,1,0,0
6.728120500,1,0,1
6.749008000,0,0,1
6.755685000,0,1,1
6.761048500,1,1,1
6.783512500,1,0,1
6.784394000,0,0,1
6.788682500,1,0,1
6.791833000,0,0,1
6.794107000,0,1,1
6.798020500,1,1,1
6.804592500,0,1,1
6.811114000,1,1,1
6.822458000,0,1,1
6.829565000,1,1,1
6.842310500,0,1,1
6.850607500,1,1,1
6.865579500,1,1,0
6.873806500,0,1,0
6.879413000,0,0,0
6.885378000,1,0,0
6.891985500,1,0,1
6.913607500,0,0,1
6.920268500,0,1,1
6.926009000,1,1,1
6.949245000,0,1,1
6.957644000,1,1,1
6.968939500,0,1,1
6.975959000,1,1,1
6.986158000,0,1,1
6.993105000,1,1,1
7.004711500,0,1,1
7.012390500,1,1,1
7.023476500,1,1,0
7.031491000,0,1,0
7.038737500,0,0,0
7.042634500,1,0,0
7.050114500,1,0,1
7.070489500,0,0,1
7.077525000,0,1,1
7.082196500,1,1,1
7.105323500,0,1,1
7.109665000,1,1,1
7.112873500,0,1,1
7.119131500,1,1,1
7.125882500,0,1,1
7.132461000,1,1,1
7.144214000,0,1,1
7.151424500,1,1,1
7.164642000,0,1,1
7.173082000,1,1,1
7.187900000,1,1,0
7.196264500,0,1,0
7.201790500,0,0,0
7.207563500,1,0,0
7.213985500,1,0,1
7.235369500,0,0,1
7.242155500,0,1,1
7.247555500,1,1,1
7.270918500,0,1,1
7.279502500,1,1,1
7.291719500,0,1,1
7.298944500,1,1,1
7.310329500,0,1,1
7.317662000,1,1,1
7.331257500,0,1,1
7.339832500,1,1,1
7.357292500,1,1,0
7.363860500,0,1,0
7.370806500,0,0,0
7.374764000,1,0,0
7.382906000,1,0,1
7.403707500,0,0,1
7.410703000,0,1,1
7.415702000,1,1,1
7.438259500,1,0,1
7.439122500,0,0,1
7.443393500,1,0,1
7.446538500,0,0,1
7.448816500,0,1,1
7.452694000,1,1,1
7.459234000,0,1,1
7.465734000,1,1,1
7.477011500,0,1,1
7.484071000,1,1,1
7.496694000,0,1,1
7.504927000,1,1,1
7.519521000,1,1,0
7.527932500,0,1,0
7.533514500,0,0,0
7.539763500,1,0,0
7.546094000,1,0,1
7.567721500,0,0,1
7.574423500,0,1,1
7.580126000,1,1,1
7.603419500,0,1,1
7.611860500,1,1,1
7.623185500,0,1,1
7.630177000,1,1,1
7.640450000,0,1,1
7.647399500,1,1,1
7.659093000,0,1,1
7.666795000,1,1,1
7.678069500,1,1,0
7.686261500,0,1,0
7.693466000,0,0,0
7.697498500,1,0,0
7.704968000,1,0,1
7.725224000,0,0,1
7.732561000,0,1,1
7.736883500,1,1,1
7.760248000,0,1,1
7.764610000,1,1,1
7.767833000,0,1,1
7.774103000,1,1,1
7.780880500,0,1,1
7.787474500,1,1,1
7.799266500,0,1,1
7.806470500,1,1,1
7.819748000,0,1,1
7.828174500,1,1,1
7.843119000,1,1,0
7.851449000,0,1,0
7.857118000,0,0,0
7.862744500,1,0,0
7.869212000,1,0,1
7.890504000,0,0,1
7.897374500,0,1,1
7.902644000,1,1,1
7.925932000,0,1,1
7.934493000,1,1,1
7.946702500,0,1,1
7.953941000,1,1,1
7.965300500,0,1,1
7.972616000,1,1,1
7.986293000,0,1,1
7.994908000,1,1,1
8.012590500,1,1,0
8.018974000,0,1,0
8.026026500,0,0,0
8.029855000,1,0,0
8.038185000,1,0,1
8.058796500,0,0,1
8.065798000,0,1,1
8.070794000,1,1,1
8.093356500,1,0,1
8.094153000,0,0,1
8.098422000,1,0,1
8.101556500,0,0,1
8.103885000,0,1,1
8.107709500,1,1,1
8.114249500,0,1,1
8.120738000,1,1,1
8.131994500,0,1,1
8.139056500,1,1,1
8.151601000,0,1,1
8.159778500,1,1,1
8.174252000,1,1,0
8.182606000,0,1,0
8.188167500,0,0,0
8.194532500,1,0,0
8.200833500,1,0,1
8.222162000,0,0,1
8.228919000,0,1,1
8.234520500,1,1,1
8.258020000,0,1,1
8.266500500,1,1,1
8.277886500,0,1,1
8.284911500,1,1,1
8.295238000,0,1,1
8.302199000,1,1,1
8.314014000,0,1,1
8.321746000,1,1,1
8.333298000,1,1,0
8.341591500,0,1,0
8.348513000,0,0,0
8.352808500,1,0,0
8.359974500,1,0,1
8.379877500,0,0,1
8.387133500,0,1,1
8.391462000,1,1,1
8.414516000,0,1,1
8.418852000,1,1,1
8.422057500,0,1,1
8.428317500,1,1,1
8.435049500,0,1,1
8.441607500,1,1,1
8.453358500,0,1,1
8.460557500,1,1,1
8.473737000,0,1,1
8.482143000,1,1,1
8.496938500,1,1,0
8.505261500,0,1,0
8.510779500,0,0,0
8.516531500,1,0,0
8.522813500,1,0,1
8.543949500,0,0,1
8.550756500,0,1,1
8.555997000,1,1,1
8.579400000,0,1,1
8.588005500,1,1,1
8.600266500,0,1,1
8.607507500,1,1,1
8.618919500,0,1,1
8.626239500,1,1,1
8.639908500,0,1,1
8.648521000,1,1,1
8.666045000,1,1,0
8.672450000,0,1,0
8.679467500,0,0,0
8.683270000,1,0,0
8.691391500,1,0,1
8.711965500,0,0,1
8.718828500,0,1,1
8.723887000,1,1,1
8.746165000,1,0,1
8.746977000,0,0,1
8.751211000,1,0,1
8.754328000,0,0,1
8.756641000,0,1,1
8.760463500,1,1,1
8.766983500,0,1,1
8.773460500,1,1,1
8.784682500,0,1,1
8.791729500,1,1,1
8.804265000,0,1,1
8.812442500,1,1,1
8.826899500,1,1,0
8.835039000,0,1,0
8.840502000,0,0,0
8.846764000,1,0,0
8.852979500,1,0,1
8.873948500,0,0,1
8.880533000,0,1,1
8.886133000,1,1,1
8.909395000,0,1,1
8.917878000,1,1,1
8.929224000,0,1,1
8.936231500,1,1,1
8.946548000,0,1,1
8.953495500,1,1,1
8.965306000,0,1,1
8.973056000,1,1,1
8.984557500,1,1,0
8.992830000,0,1,0
8.999266500,0,0,0
9.003995500,1,0,0
9.010624000,1,0,1
9.030229500,0,0,1
9.037162500,0,1,1
9.041641500,1,1,1
9.064308000,0,1,1
9.068601500,1,1,1
9.071783000,0,1,1
9.078004000,1,1,1
9.084690000,0,1,1
9.091236500,1,1,1
9.102874500,0,1,1
9.110033000,1,1,1
9.123059000,0,1,1
9.131396500,1,1,1
9.145816000,1,1,0
9.154140500,0,1,0
9.159387000,0,0,0
9.165378000,1,0,0
9.171303000,1,0,1
9.192050500,0,0,1
9.198691000,0,1,1
9.203911000,1,1,1
9.227119000,0,1,1
9.235711500,1,1,1
9.247991000,0,1,1
9.255210000,1,1,1
9.266619500,0,1,1
9.273945500,1,1,1
9.287545000,0,1,1
9.296106000,1,1,1
9.313346500,1,1,0
9.319658500,0,1,0
9.326473000,0,0,0
9.330373500,1,0,0
9.338231500,1,0,1
9.358513000,0,0,1
9.365063500,0,1,1
9.370329500,1,1,1
9.392278500,1,0,1
9.393117500,0,0,1
9.397343500,1,0,1
9.400452500,0,0,1
9.402725500,0,1,1
9.406568500,1,1,1
9.413052500,0,1,1
9.419485500,1,1,1
9.430695500,0,1,1
9.437735500,1,1,1
9.450231000,0,1,1
9.458409000,1,1,1
9.472835500,1,1,0
9.481027500,0,1,0
9.486454500,0,0,0
9.492690500,1,0,0
9.498766000,1,0,1
9.519630500,0,0,1
9.526212000,0,1,1
9.531730500,1,1,1
9.554947000,0,1,1
9.563370000,1,1,1
9.574687500,0,1,1
9.581645000,1,1,1
9.591878500,0,1,1
9.598813500,1,1,1
9.610438500,0,1,1
9.618108000,1,1,1
9.629284500,1,1,0
9.637317000,0,1,0
9.644277000,0,0,0
9.648332500,1,0,0
9.655387000,1,0,1
9.675116000,0,0,1
9.681899500,0,1,1
9.686601000,1,1,1
9.709079500,0,1,1
9.713354000,1,1,1
9.716532000,0,1,1
9.722766000,1,1,1
9.729456000,0,1,1
9.736010000,1,1,1
9.747650000,0,1,1
9.754826000,1,1,1
9.767894500,0,1,1
9.776257000,1,1,1
9.790791000,1,1,0
9.799126500,0,1,0
9.804361000,0,0,0
9.810387500,1,0,0
9.816325500,1,0,1
9.837097000,0,0,1
9.843734500,0,1,1
9.848927000,1,1,1
9.872127500,0,1,1
9.880705000,1,1,1
9.892977500,0,1,1
9.900223500,1,1,1
9.911590500,0,1,1
9.918885000,1,1,1
9.932469500,0,1,1
9.940997500,1,1,1
9.958097000,1,1,0
9.964415500,0,1,0
9.971123500,0,0,0
9.975123500,1,0,0
9.982693000,1,0,1
10.003051500,0,0,1
10.009428000,0,1,1
10.014877000,1,1,1
10.036698500,1,0,1
10.037550000,0,0,1
10.041780000,1,0,1
10.044890000,0,0,1
10.047151500,0,1,1
10.051023000,1,1,1
10.057515500,0,1,1
10.063980000,1,1,1
10.075193000,0,1,1
10.082246500,1,1,1
10.094799500,0,1,1
10.102996500,1,1,1
10.117595000,1,1,0
10.125641500,0,1,0
10.131038000,0,0,0
10.137211000,1,0,0
10.143294000,1,0,1
10.164110000,0,0,1
10.170620500,0,1,1
10.176169000,1,1,1
10.199366000,0,1,1
10.207816500,1,1,1
10.219184000,0,1,1
10.226159000,1,1,1
10.236448000,0,1,1
10.243400500,1,1,1
10.255032500,0,1,1
10.262686000,1,1,1
10.273831500,1,1,0
10.281755000,0,1,0
10.294948500,0,0,0
10.302849000,0,1,0
10.310868000,1,1,0
10.324557500,1,1,1
10.325683000,0,1,1
10.346907500,1,1,1
10.355520500,0,1,1
10.375753500,1,1,1
10.385919000,0,1,1
10.436425000,1,1,1
10.473806500,0,1,1
10.486812000,1,1,1
10.523357000,0,1,1
10.546026000,1,1,1
10.566793500,0,1,1
10.589917500,1,1,1
10.615728500,0,1,1
10.997760000,0,1,1
